raw_daily,raw_weekly,prefecture,date,pollen_harmonized_daily
90,2,Aichi,2019.09.24,3.2932477
62,2,Aichi,2019.09.25,2.2686818
38,2,Aichi,2019.09.26,1.3904823
23,2,Aichi,2019.09.27,.84160775
43,2,Aichi,2019.09.28,1.5734406
56,2,Aichi,2019.09.29,2.2127776
44,2,Aichi,2019.09.30,1.7386109
38,2,Aichi,2019.10.01,1.5015277
45,2,Aichi,2019.10.02,1.7781248
37,2,Aichi,2019.10.03,1.4620138
23,2,Aichi,2019.10.04,.90881938
45,2,Aichi,2019.10.05,1.7781248
49,3,Aichi,2019.10.06,2.2364438
78,3,Aichi,2019.10.07,3.5600531
51,3,Aichi,2019.10.08,2.3277271
60,3,Aichi,2019.10.09,2.7385027
93,3,Aichi,2019.10.10,4.244679
20,3,Aichi,2019.10.11,.91283417
23,3,Aichi,2019.10.12,1.0497594
21,2,Aichi,2019.10.13,.82979161
14,2,Aichi,2019.10.14,.5531944
52,2,Aichi,2019.10.15,2.0547221
84,2,Aichi,2019.10.16,3.3191664
74,2,Aichi,2019.10.17,2.9240277
22,2,Aichi,2019.10.18,.86930543
21,2,Aichi,2019.10.19,.82979161
73,4,Aichi,2019.10.20,3.7336626
77,4,Aichi,2019.10.21,3.9382467
48,4,Aichi,2019.10.22,2.4550109
74,4,Aichi,2019.10.23,3.7848084
74,4,Aichi,2019.10.24,3.7848084
45,4,Aichi,2019.10.25,2.3015726
54,4,Aichi,2019.10.26,2.7618873
67,4,Aichi,2019.10.27,3.1571841
68,4,Aichi,2019.10.28,3.2043061
91,4,Aichi,2019.10.29,4.2881155
53,4,Aichi,2019.10.30,2.497474
78,4,Aichi,2019.10.31,3.6755276
53,4,Aichi,2019.11.01,2.497474
73,4,Aichi,2019.11.02,3.4399168
51,4,Aichi,2019.11.03,2.3402419
81,4,Aichi,2019.11.04,3.7168546
61,4,Aichi,2019.11.05,2.7991128
93,4,Aichi,2019.11.06,4.2674994
46,4,Aichi,2019.11.07,2.1108065
68,4,Aichi,2019.11.08,3.1203225
96,4,Aichi,2019.11.09,4.4051609
58,2,Aichi,2019.11.10,2.276
37,2,Aichi,2019.11.11,1.451931
23,2,Aichi,2019.11.12,.90255171
37,2,Aichi,2019.11.13,1.451931
30,2,Aichi,2019.11.14,1.1772413
61,2,Aichi,2019.11.15,2.3937242
44,2,Aichi,2019.11.16,1.7266207
71,3,Aichi,2019.11.17,2.9632516
100,3,Aichi,2019.11.18,4.1735935
37,3,Aichi,2019.11.19,1.5442297
54,3,Aichi,2019.11.20,2.2537405
60,3,Aichi,2019.11.21,2.5041564
44,3,Aichi,2019.11.22,1.8363814
43,3,Aichi,2019.11.23,1.7946453
55,2,Aichi,2019.11.24,2.3798475
29,2,Aichi,2019.11.25,1.2548287
59,2,Aichi,2019.11.26,2.5529273
29,2,Aichi,2019.11.27,1.2548287
30,2,Aichi,2019.11.28,1.2980987
31,2,Aichi,2019.11.29,1.3413686
30,2,Aichi,2019.11.30,1.2980987
51,3,Aichi,2019.12.01,2.7036333
29,3,Aichi,2019.12.02,1.5373602
23,3,Aichi,2019.12.03,1.2192856
88,3,Aichi,2019.12.04,4.6650929
54,3,Aichi,2019.12.05,2.8626704
47,3,Aichi,2019.12.06,2.4915836
30,3,Aichi,2019.12.07,1.5903726
29,2,Aichi,2019.12.08,1.4865764
36,2,Aichi,2019.12.09,1.8454053
23,2,Aichi,2019.12.10,1.1790088
15,2,Aichi,2019.12.11,.76891881
45,2,Aichi,2019.12.12,2.3067567
23,2,Aichi,2019.12.13,1.1790088
51,2,Aichi,2019.12.14,2.6143241
35,2,Aichi,2019.12.15,1.8354837
29,2,Aichi,2019.12.16,1.5208293
43,2,Aichi,2019.12.17,2.2550228
51,2,Aichi,2019.12.18,2.674562
44,2,Aichi,2019.12.19,2.3074651
8,2,Aichi,2019.12.20,.41953912
7,2,Aichi,2019.12.21,.36709672
14,1,Aichi,2019.12.22,.44752803
44,1,Aichi,2019.12.23,1.4065167
37,1,Aichi,2019.12.24,1.1827526
23,1,Aichi,2019.12.25,.7352246
15,1,Aichi,2019.12.26,.47949433
30,1,Aichi,2019.12.27,.95898867
15,1,Aichi,2019.12.28,.47949433
30,2,Aichi,2019.12.29,1.2786517
15,2,Aichi,2019.12.30,.63932586
22,2,Aichi,2019.12.31,.93767786
15,2,Aichi,2020.01.01,.63932586
44,2,Aichi,2020.01.02,1.8753557
64,2,Aichi,2020.01.03,2.7277901
77,2,Aichi,2020.01.04,3.2818723
3,4,Aichi,2020.01.05,1.4527658
6,4,Aichi,2020.01.06,2.9055316
6,4,Aichi,2020.01.07,2.9055316
6,4,Aichi,2020.01.08,2.9055316
11,4,Aichi,2020.01.09,5.326808
9,4,Aichi,2020.01.10,4.3582973
6,4,Aichi,2020.01.11,2.9055316
5,4,Aichi,2020.01.12,2.4739127
3,4,Aichi,2020.01.13,1.4843476
10,4,Aichi,2020.01.14,4.9478254
7,4,Aichi,2020.01.15,3.4634778
9,4,Aichi,2020.01.16,4.453043
6,4,Aichi,2020.01.17,2.9686952
6,4,Aichi,2020.01.18,2.9686952
7,5,Aichi,2020.01.19,3.4938593
8,5,Aichi,2020.01.20,3.9929819
9,5,Aichi,2020.01.21,4.492105
10,5,Aichi,2020.01.22,4.9912276
7,5,Aichi,2020.01.23,3.4938593
8,5,Aichi,2020.01.24,3.9929819
8,5,Aichi,2020.01.25,3.9929819
8,6,Aichi,2020.01.26,3.501538
5,6,Aichi,2020.01.27,2.1884611
6,6,Aichi,2020.01.28,2.6261535
15,6,Aichi,2020.01.29,6.5653834
14,6,Aichi,2020.01.30,6.1276917
19,6,Aichi,2020.01.31,8.3161526
11,6,Aichi,2020.02.01,4.8146148
19,11,Aichi,2020.02.02,8.6803646
21,11,Aichi,2020.02.03,9.5940866
20,11,Aichi,2020.02.04,9.1372252
26,11,Aichi,2020.02.05,11.878393
17,11,Aichi,2020.02.06,7.7666416
17,11,Aichi,2020.02.07,7.7666416
17,11,Aichi,2020.02.08,7.7666416
17,13,Aichi,2020.02.09,7.7622838
26,13,Aichi,2020.02.10,11.871728
21,13,Aichi,2020.02.11,9.5887032
27,13,Aichi,2020.02.12,12.328333
27,13,Aichi,2020.02.13,12.328333
21,13,Aichi,2020.02.14,9.5887032
23,13,Aichi,2020.02.15,10.501913
27,26,Aichi,2020.02.16,11.817692
46,26,Aichi,2020.02.17,20.133844
49,26,Aichi,2020.02.18,21.446922
54,26,Aichi,2020.02.19,23.635384
55,26,Aichi,2020.02.20,24.073076
59,26,Aichi,2020.02.21,25.823845
48,26,Aichi,2020.02.22,21.00923
46,36,Aichi,2020.02.23,19.878984
61,36,Aichi,2020.02.24,26.361261
62,36,Aichi,2020.02.25,26.793415
82,36,Aichi,2020.02.26,35.436451
97,36,Aichi,2020.02.27,41.918728
71,36,Aichi,2020.02.28,30.682781
55,36,Aichi,2020.02.29,23.768351
63,34,Aichi,2020.03.01,26.438133
89,34,Aichi,2020.03.02,37.349113
100,34,Aichi,2020.03.03,41.965294
61,34,Aichi,2020.03.04,25.598829
49,34,Aichi,2020.03.05,20.562994
55,34,Aichi,2020.03.06,23.080912
44,34,Aichi,2020.03.07,18.464729
41,21,Aichi,2020.03.08,18.144775
51,21,Aichi,2020.03.09,22.570332
39,21,Aichi,2020.03.10,17.259665
34,21,Aichi,2020.03.11,15.046887
53,21,Aichi,2020.03.12,23.455442
33,21,Aichi,2020.03.13,14.604333
19,21,Aichi,2020.03.14,8.408555
36,19,Aichi,2020.03.15,16.561531
39,19,Aichi,2020.03.16,17.941658
32,19,Aichi,2020.03.17,14.72136
44,19,Aichi,2020.03.18,20.241869
31,19,Aichi,2020.03.19,14.261317
27,19,Aichi,2020.03.20,12.421147
26,19,Aichi,2020.03.21,11.961105
23,14,Aichi,2020.03.22,10.293145
33,14,Aichi,2020.03.23,14.768426
21,14,Aichi,2020.03.24,9.3980885
32,14,Aichi,2020.03.25,14.320897
30,14,Aichi,2020.03.26,13.425841
20,14,Aichi,2020.03.27,8.9505615
19,14,Aichi,2020.03.28,8.5030327
20,11,Aichi,2020.03.29,8.5739717
14,11,Aichi,2020.03.30,6.0017805
20,11,Aichi,2020.03.31,8.5739717
21,11,Aichi,2020.04.01,9.0026712
21,11,Aichi,2020.04.02,9.0026712
23,11,Aichi,2020.04.03,9.8600683
27,11,Aichi,2020.04.04,11.574862
31,13,Aichi,2020.04.05,13.254739
29,13,Aichi,2020.04.06,12.399595
30,13,Aichi,2020.04.07,12.827168
23,13,Aichi,2020.04.08,9.8341618
19,13,Aichi,2020.04.09,8.1238718
21,13,Aichi,2020.04.10,8.9790173
20,13,Aichi,2020.04.11,8.5514441
21,11,Aichi,2020.04.12,9.3219147
18,11,Aichi,2020.04.13,7.990212
19,11,Aichi,2020.04.14,8.4341135
23,11,Aichi,2020.04.15,10.209716
25,11,Aichi,2020.04.16,11.097517
20,11,Aichi,2020.04.17,8.8780136
15,11,Aichi,2020.04.18,6.6585097
16,8,Aichi,2020.04.19,7.5084534
11,8,Aichi,2020.04.20,5.1620617
13,8,Aichi,2020.04.21,6.1006184
14,8,Aichi,2020.04.22,6.5698967
13,8,Aichi,2020.04.23,6.1006184
12,8,Aichi,2020.04.24,5.63134
18,8,Aichi,2020.04.25,8.44701
22,9,Aichi,2020.04.26,9.970088
10,9,Aichi,2020.04.27,4.531858
17,9,Aichi,2020.04.28,7.7041583
19,9,Aichi,2020.04.29,8.6105299
18,9,Aichi,2020.04.30,8.1573448
13,9,Aichi,2020.05.01,5.8914151
14,9,Aichi,2020.05.02,6.3446012
9,6,Aichi,2020.05.03,4.3276052
5,6,Aichi,2020.05.04,2.4042251
12,6,Aichi,2020.05.05,5.7701402
10,6,Aichi,2020.05.06,4.8084502
12,6,Aichi,2020.05.07,5.7701402
13,6,Aichi,2020.05.08,6.2509851
10,6,Aichi,2020.05.09,4.8084502
6,8,Aichi,2020.05.10,2.8449998
14,8,Aichi,2020.05.11,6.6383324
13,8,Aichi,2020.05.12,6.164166
15,8,Aichi,2020.05.13,7.1124992
17,8,Aichi,2020.05.14,8.060832
19,8,Aichi,2020.05.15,9.0091658
12,8,Aichi,2020.05.16,5.6899996
16,8,Aichi,2020.05.17,7.0030766
14,8,Aichi,2020.05.18,6.1276917
12,8,Aichi,2020.05.19,5.2523074
13,8,Aichi,2020.05.20,5.6900001
13,8,Aichi,2020.05.21,5.6900001
18,8,Aichi,2020.05.22,7.8784614
18,8,Aichi,2020.05.23,7.8784614
28,10,Aichi,2020.05.24,12.255383
23,10,Aichi,2020.05.25,10.066922
10,10,Aichi,2020.05.26,4.3769231
16,10,Aichi,2020.05.27,7.0030766
18,10,Aichi,2020.05.28,7.8784614
22,10,Aichi,2020.05.29,9.6292305
13,10,Aichi,2020.05.30,5.6900001
11,5,Aichi,2020.05.31,4.7416658
8,5,Aichi,2020.06.01,3.4484844
10,5,Aichi,2020.06.02,4.3106055
9,5,Aichi,2020.06.03,3.879545
11,5,Aichi,2020.06.04,4.7416658
12,5,Aichi,2020.06.05,5.1727266
5,5,Aichi,2020.06.06,2.1553028
7,2,Aichi,2020.06.07,2.8449998
7,2,Aichi,2020.06.08,2.8449998
3,2,Aichi,2020.06.09,1.2192856
3,2,Aichi,2020.06.10,1.2192856
5,2,Aichi,2020.06.11,2.0321426
1,2,Aichi,2020.06.12,.40642855
2,2,Aichi,2020.06.13,.81285709
2,2,Aichi,2020.06.14,.84296286
3,2,Aichi,2020.06.15,1.2644444
3,2,Aichi,2020.06.16,1.2644444
2,2,Aichi,2020.06.17,.84296286
5,2,Aichi,2020.06.18,2.1074071
8,2,Aichi,2020.06.19,3.3718514
4,2,Aichi,2020.06.20,1.6859257
4,2,Aichi,2020.06.21,2.3957894
4,2,Aichi,2020.06.22,2.3957894
3,2,Aichi,2020.06.23,1.7968421
1,2,Aichi,2020.06.24,.59894735
2,2,Aichi,2020.06.25,1.1978947
3,2,Aichi,2020.06.26,1.7968421
2,2,Aichi,2020.06.27,1.1978947
4,1,Aichi,2020.06.28,1.7507691
1,1,Aichi,2020.06.29,.43769228
1,1,Aichi,2020.06.30,.43769228
1,1,Aichi,2020.07.01,.43769228
3,1,Aichi,2020.07.02,1.3130769
1,1,Aichi,2020.07.03,.43769228
2,1,Aichi,2020.07.04,.87538457
22,1,Aichi,2020.07.05,.84013408
34,1,Aichi,2020.07.06,1.2983891
33,1,Aichi,2020.07.07,1.2602012
12,1,Aichi,2020.07.08,.45825499
12,1,Aichi,2020.07.09,.45825499
12,1,Aichi,2020.07.10,.45825499
24,1,Aichi,2020.07.11,.91650999
30,2,Aichi,2020.07.12,1.4908296
31,2,Aichi,2020.07.13,1.5405239
18,2,Aichi,2020.07.14,.89449775
43,2,Aichi,2020.07.15,2.1368556
48,2,Aichi,2020.07.16,2.3853273
17,2,Aichi,2020.07.17,.84480339
42,2,Aichi,2020.07.18,2.0871613
46,2,Aichi,2020.07.19,2.6173997
12,2,Aichi,2020.07.20,.68279999
29,2,Aichi,2020.07.21,1.6500999
23,2,Aichi,2020.07.22,1.3086998
23,2,Aichi,2020.07.23,1.3086998
45,2,Aichi,2020.07.24,2.5604999
22,2,Aichi,2020.07.25,1.2517998
22,2,Aichi,2020.07.26,1.1379999
29,2,Aichi,2020.07.27,1.5000907
17,2,Aichi,2020.07.28,.87936348
29,2,Aichi,2020.07.29,1.5000907
40,2,Aichi,2020.07.30,2.0690906
36,2,Aichi,2020.07.31,1.8621817
47,2,Aichi,2020.08.01,2.4311817
46,2,Aichi,2020.08.02,2.2959647
47,2,Aichi,2020.08.03,2.3458769
41,2,Aichi,2020.08.04,2.0464032
35,2,Aichi,2020.08.05,1.7469296
24,2,Aichi,2020.08.06,1.1978946
12,2,Aichi,2020.08.07,.59894729
23,2,Aichi,2020.08.08,1.1479824
23,2,Aichi,2020.08.09,1.0771192
28,2,Aichi,2020.08.10,1.3112756
67,2,Aichi,2020.08.11,3.1376951
34,2,Aichi,2020.08.12,1.5922632
40,2,Aichi,2020.08.13,1.873251
23,2,Aichi,2020.08.14,1.0771192
28,2,Aichi,2020.08.15,1.3112756
11,2,Aichi,2020.08.16,.69160217
56,2,Aichi,2020.08.17,3.5208838
36,2,Aichi,2020.08.18,2.2634254
42,2,Aichi,2020.08.19,2.6406629
0,2,Aichi,2020.08.20,0
30,2,Aichi,2020.08.21,1.8861877
6,2,Aichi,2020.08.22,.37723756
23,2,Aichi,2020.08.23,1.1843438
31,2,Aichi,2020.08.24,1.5962895
50,2,Aichi,2020.08.25,2.5746605
31,2,Aichi,2020.08.26,1.5962895
49,2,Aichi,2020.08.27,2.5231674
25,2,Aichi,2020.08.28,1.2873303
12,2,Aichi,2020.08.29,.61791855
23,1,Aichi,2020.08.30,.87246662
6,1,Aichi,2020.08.31,.22759998
61,1,Aichi,2020.09.01,2.3139331
24,1,Aichi,2020.09.02,.91039991
6,1,Aichi,2020.09.03,.22759998
24,1,Aichi,2020.09.04,.91039991
6,1,Aichi,2020.09.05,.22759998
44,2,Aichi,2020.09.06,2.4425361
12,2,Aichi,2020.09.07,.66614622
18,2,Aichi,2020.09.08,.99921936
24,2,Aichi,2020.09.09,1.3322924
36,2,Aichi,2020.09.10,1.9984387
36,2,Aichi,2020.09.11,1.9984387
35,2,Aichi,2020.09.12,1.9429265
29,2,Aichi,2020.09.13,1.5493894
12,2,Aichi,2020.09.14,.64112669
43,2,Aichi,2020.09.15,2.2973704
31,2,Aichi,2020.09.16,1.6562439
43,2,Aichi,2020.09.17,2.2973704
18,2,Aichi,2020.09.18,.96169001
37,2,Aichi,2020.09.19,1.9768072
48,2,Aichi,2020.09.20,2.1849599
42,2,Aichi,2020.09.21,1.9118398
42,2,Aichi,2020.09.22,1.9118398
44,2,Aichi,2020.09.23,2.0028799
43,2,Aichi,2020.09.24,1.9573598
25,2,Aichi,2020.09.25,1.1379999
6,2,Aichi,2020.09.26,.27311999
66,4,Aichi,2020.09.27,3.1557982
99,4,Aichi,2020.09.28,4.7336969
85,4,Aichi,2020.09.29,4.0642853
45,4,Aichi,2020.09.30,2.1516805
52,4,Aichi,2020.10.01,2.4863863
40,4,Aichi,2020.10.02,1.9126049
89,4,Aichi,2020.10.03,4.2555461
37,2,Aichi,2020.10.04,1.8881613
33,2,Aichi,2020.10.05,1.6840358
40,2,Aichi,2020.10.06,2.0412555
20,2,Aichi,2020.10.07,1.0206277
39,2,Aichi,2020.10.08,1.9902241
41,2,Aichi,2020.10.09,2.0922868
13,2,Aichi,2020.10.10,.66340804
53,4,Aichi,2020.10.11,2.8858368
75,4,Aichi,2020.10.12,4.0837317
82,4,Aichi,2020.10.13,4.4648795
61,4,Aichi,2020.10.14,3.3214352
94,4,Aichi,2020.10.15,5.1182766
27,4,Aichi,2020.10.16,1.4701433
26,4,Aichi,2020.10.17,1.4156936
60,3,Aichi,2020.10.18,2.8689075
35,3,Aichi,2020.10.19,1.6735293
59,3,Aichi,2020.10.20,2.8210921
64,3,Aichi,2020.10.21,3.0601678
41,3,Aichi,2020.10.22,1.9604199
35,3,Aichi,2020.10.23,1.6735293
63,3,Aichi,2020.10.24,3.0123527
67,3,Aichi,2020.10.25,3.434504
41,3,Aichi,2020.10.26,2.1017115
42,3,Aichi,2020.10.27,2.1529729
21,3,Aichi,2020.10.28,1.0764865
49,3,Aichi,2020.10.29,2.5118015
50,3,Aichi,2020.10.30,2.5630629
63,3,Aichi,2020.10.31,3.229459
72,2,Aichi,2020.11.01,2.9158716
46,2,Aichi,2020.11.02,1.862918
13,2,Aichi,2020.11.03,.5264768
49,2,Aichi,2020.11.04,1.9844128
34,2,Aichi,2020.11.05,1.3769395
34,2,Aichi,2020.11.06,1.3769395
33,2,Aichi,2020.11.07,1.3364413
26,3,Aichi,2020.11.08,1.3826166
7,3,Aichi,2020.11.09,.37224296
100,3,Aichi,2020.11.10,5.3177567
49,3,Aichi,2020.11.11,2.6057007
36,3,Aichi,2020.11.12,1.9143924
28,3,Aichi,2020.11.13,1.4889718
75,3,Aichi,2020.11.14,3.9883173
33,1,Aichi,2020.11.15,1.1449389
34,1,Aichi,2020.11.16,1.1796341
14,1,Aichi,2020.11.17,.48573169
42,1,Aichi,2020.11.18,1.4571949
14,1,Aichi,2020.11.19,.48573169
27,1,Aichi,2020.11.20,.93676817
0,1,Aichi,2020.11.21,0
33,2,Aichi,2020.11.22,1.2994463
75,2,Aichi,2020.11.23,2.9532869
28,2,Aichi,2020.11.24,1.1025605
49,2,Aichi,2020.11.25,1.9294809
35,2,Aichi,2020.11.26,1.3782007
28,2,Aichi,2020.11.27,1.1025605
41,2,Aichi,2020.11.28,1.6144636
27,2,Aichi,2020.11.29,1.6257142
28,2,Aichi,2020.11.30,1.6859257
21,2,Aichi,2020.12.01,1.2644444
28,2,Aichi,2020.12.02,1.6859257
14,2,Aichi,2020.12.03,.84296286
57,2,Aichi,2020.12.04,3.4320633
14,2,Aichi,2020.12.05,.84296286
14,2,Aichi,2020.12.06,.69269556
42,2,Aichi,2020.12.07,2.0780866
35,2,Aichi,2020.12.08,1.7317389
35,2,Aichi,2020.12.09,1.7317389
55,2,Aichi,2020.12.10,2.7213039
7,2,Aichi,2020.12.11,.34634778
42,2,Aichi,2020.12.12,2.0780866
33,2,Aichi,2020.12.13,2.3768351
27,2,Aichi,2020.12.14,1.9446833
21,2,Aichi,2020.12.15,1.5125315
35,2,Aichi,2020.12.16,2.5208859
21,2,Aichi,2020.12.17,1.5125315
14,2,Aichi,2020.12.18,1.0083543
7,2,Aichi,2020.12.19,.50417715
27,1,Aichi,2020.12.20,1.0451019
14,1,Aichi,2020.12.21,.54190475
36,1,Aichi,2020.12.22,1.3934693
14,1,Aichi,2020.12.23,.54190475
21,1,Aichi,2020.12.24,.81285709
14,1,Aichi,2020.12.25,.54190475
21,1,Aichi,2020.12.26,.81285709
32,1,Aichi,2020.12.27,1.040457
20,1,Aichi,2020.12.28,.6502856
41,1,Aichi,2020.12.29,1.3330855
34,1,Aichi,2020.12.30,1.1054857
13,1,Aichi,2020.12.31,.42268565
7,1,Aichi,2021.01.01,.22759998
28,1,Aichi,2021.01.02,.91039991
2,3,Aichi,2021.01.03,1.7069998
4,3,Aichi,2021.01.04,3.4139996
2,3,Aichi,2021.01.05,1.7069998
2,3,Aichi,2021.01.06,1.7069998
3,3,Aichi,2021.01.07,2.5604997
3,3,Aichi,2021.01.08,2.5604997
4,3,Aichi,2021.01.09,3.4139996
3,3,Aichi,2021.01.10,2.3277271
2,3,Aichi,2021.01.11,1.5518181
3,3,Aichi,2021.01.12,2.3277271
2,3,Aichi,2021.01.13,1.5518181
3,3,Aichi,2021.01.14,2.3277271
4,3,Aichi,2021.01.15,3.1036363
5,3,Aichi,2021.01.16,3.8795452
4,4,Aichi,2021.01.17,3.2514284
4,4,Aichi,2021.01.18,3.2514284
2,4,Aichi,2021.01.19,1.6257142
5,4,Aichi,2021.01.20,4.0642853
4,4,Aichi,2021.01.21,3.2514284
4,4,Aichi,2021.01.22,3.2514284
5,4,Aichi,2021.01.23,4.0642853
5,7,Aichi,2021.01.24,3.9049017
8,7,Aichi,2021.01.25,6.2478428
8,7,Aichi,2021.01.26,6.2478428
6,7,Aichi,2021.01.27,4.6858816
14,7,Aichi,2021.01.28,10.933724
4,7,Aichi,2021.01.29,3.1239214
6,7,Aichi,2021.01.30,4.6858816
12,9,Aichi,2021.01.31,9.3109083
8,9,Aichi,2021.02.01,6.2072721
10,9,Aichi,2021.02.02,7.7590899
10,9,Aichi,2021.02.03,7.7590899
5,9,Aichi,2021.02.04,3.879545
8,9,Aichi,2021.02.05,6.2072721
13,9,Aichi,2021.02.06,10.086818
13,11,Aichi,2021.02.07,9.9228039
14,11,Aichi,2021.02.08,10.686096
11,11,Aichi,2021.02.09,8.3962193
11,11,Aichi,2021.02.10,8.3962193
11,11,Aichi,2021.02.11,8.3962193
10,11,Aichi,2021.02.12,7.632926
12,11,Aichi,2021.02.13,9.1595116
11,13,Aichi,2021.02.14,8.3027544
12,13,Aichi,2021.02.15,9.0575495
12,13,Aichi,2021.02.16,9.0575495
18,13,Aichi,2021.02.17,13.586325
13,13,Aichi,2021.02.18,9.8123455
14,13,Aichi,2021.02.19,10.567142
18,13,Aichi,2021.02.20,13.586325
40,56,Aichi,2021.02.21,30.935919
100,56,Aichi,2021.02.22,77.339798
94,56,Aichi,2021.02.23,72.699409
65,56,Aichi,2021.02.24,50.27087
54,56,Aichi,2021.02.25,41.763489
28,56,Aichi,2021.02.26,21.655144
31,56,Aichi,2021.02.27,23.975338
33,34,Aichi,2021.02.28,25.233912
34,34,Aichi,2021.03.01,25.998577
29,34,Aichi,2021.03.02,22.175257
42,34,Aichi,2021.03.03,32.115887
39,34,Aichi,2021.03.04,29.821896
31,34,Aichi,2021.03.05,23.704584
45,34,Aichi,2021.03.06,34.409878
38,38,Aichi,2021.03.07,28.234911
38,38,Aichi,2021.03.08,28.234911
29,38,Aichi,2021.03.09,21.547695
70,38,Aichi,2021.03.10,52.011677
57,38,Aichi,2021.03.11,42.352367
34,38,Aichi,2021.03.12,25.262815
25,38,Aichi,2021.03.13,18.5756
28,25,Aichi,2021.03.14,21.529728
30,25,Aichi,2021.03.15,23.067566
27,25,Aichi,2021.03.16,20.760809
31,25,Aichi,2021.03.17,23.836483
26,25,Aichi,2021.03.18,19.991888
22,25,Aichi,2021.03.19,16.916214
21,25,Aichi,2021.03.20,16.147295
17,15,Aichi,2021.03.21,13.81857
14,15,Aichi,2021.03.22,11.379999
16,15,Aichi,2021.03.23,13.005713
18,15,Aichi,2021.03.24,14.631428
15,15,Aichi,2021.03.25,12.192856
13,15,Aichi,2021.03.26,10.567142
12,15,Aichi,2021.03.27,9.7542849
18,17,Aichi,2021.03.28,14.271638
20,17,Aichi,2021.03.29,15.857375
19,17,Aichi,2021.03.30,15.064506
19,17,Aichi,2021.03.31,15.064506
20,17,Aichi,2021.04.01,15.857375
14,17,Aichi,2021.04.02,11.100163
12,17,Aichi,2021.04.03,9.5144253
12,13,Aichi,2021.04.04,9.9734821
11,13,Aichi,2021.04.05,9.1423588
10,13,Aichi,2021.04.06,8.3112354
17,13,Aichi,2021.04.07,14.1291
17,13,Aichi,2021.04.08,14.1291
12,13,Aichi,2021.04.09,9.9734821
10,13,Aichi,2021.04.10,8.3112354
10,8,Aichi,2021.04.11,8.4296284
12,8,Aichi,2021.04.12,10.115555
5,8,Aichi,2021.04.13,4.2148142
11,8,Aichi,2021.04.14,9.2725916
6,8,Aichi,2021.04.15,5.0577774
5,8,Aichi,2021.04.16,4.2148142
5,8,Aichi,2021.04.17,4.2148142
8,12,Aichi,2021.04.18,6.426352
8,12,Aichi,2021.04.19,6.426352
16,12,Aichi,2021.04.20,12.852704
18,12,Aichi,2021.04.21,14.459292
17,12,Aichi,2021.04.22,13.655998
9,12,Aichi,2021.04.23,7.2296462
9,12,Aichi,2021.04.24,7.2296462
8,7,Aichi,2021.04.25,6.9269557
8,7,Aichi,2021.04.26,6.9269557
9,7,Aichi,2021.04.27,7.7928252
5,7,Aichi,2021.04.28,4.3293476
5,7,Aichi,2021.04.29,4.3293476
5,7,Aichi,2021.04.30,4.3293476
6,7,Aichi,2021.05.01,5.1952167
5,5,Aichi,2021.05.02,3.9513886
5,5,Aichi,2021.05.03,3.9513886
7,5,Aichi,2021.05.04,5.5319438
6,5,Aichi,2021.05.05,4.7416658
6,5,Aichi,2021.05.06,4.7416658
3,5,Aichi,2021.05.07,2.3708329
4,5,Aichi,2021.05.08,3.1611109
7,6,Aichi,2021.05.09,5.6899996
8,6,Aichi,2021.05.10,6.5028567
6,6,Aichi,2021.05.11,4.8771424
5,6,Aichi,2021.05.12,4.0642853
5,6,Aichi,2021.05.13,4.0642853
4,6,Aichi,2021.05.14,3.2514284
7,6,Aichi,2021.05.15,5.6899996
3,4,Aichi,2021.05.16,2.5288887
5,4,Aichi,2021.05.17,4.2148142
6,4,Aichi,2021.05.18,5.0577774
4,4,Aichi,2021.05.19,3.3718514
3,4,Aichi,2021.05.20,2.5288887
2,4,Aichi,2021.05.21,1.6859257
4,4,Aichi,2021.05.22,3.3718514
5,6,Aichi,2021.05.23,4.6135135
7,6,Aichi,2021.05.24,6.4589186
7,6,Aichi,2021.05.25,6.4589186
6,6,Aichi,2021.05.26,5.5362158
3,6,Aichi,2021.05.27,2.7681079
4,6,Aichi,2021.05.28,3.6908107
5,6,Aichi,2021.05.29,4.6135135
10,6,Aichi,2021.05.30,9.2270269
6,6,Aichi,2021.05.31,5.5362158
10,6,Aichi,2021.06.01,9.2270269
2,6,Aichi,2021.06.02,1.8454053
4,6,Aichi,2021.06.03,3.6908107
3,6,Aichi,2021.06.04,2.7681079
2,6,Aichi,2021.06.05,1.8454053
4,5,Aichi,2021.06.06,3.7933333
5,5,Aichi,2021.06.07,4.7416668
4,5,Aichi,2021.06.08,3.7933333
3,5,Aichi,2021.06.09,2.845
7,5,Aichi,2021.06.10,6.6383328
4,5,Aichi,2021.06.11,3.7933333
3,5,Aichi,2021.06.12,2.845
2,2,Aichi,2021.06.13,1.8966664
2,2,Aichi,2021.06.14,1.8966664
2,2,Aichi,2021.06.15,1.8966664
2,2,Aichi,2021.06.16,1.8966664
1,2,Aichi,2021.06.17,.9483332
1,2,Aichi,2021.06.18,.9483332
2,2,Aichi,2021.06.19,1.8966664
2,2,Aichi,2021.06.20,1.4224998
1,2,Aichi,2021.06.21,.71124989
3,2,Aichi,2021.06.22,2.1337497
2,2,Aichi,2021.06.23,1.4224998
3,2,Aichi,2021.06.24,2.1337497
3,2,Aichi,2021.06.25,2.1337497
2,2,Aichi,2021.06.26,1.4224998
1,2,Aichi,2021.06.27,.71124989
3,2,Aichi,2021.06.28,2.1337497
3,2,Aichi,2021.06.29,2.1337497
